,date,close
393,2015-12-26 0:00,417.42
394,2015-12-27 0:00,423.29
395,2015-12-28 0:00,420.7
396,2015-12-29 0:00,430.04
397,2015-12-30 0:00,427.05
398,2015-12-31 0:00,430.57
399,2016-01-01 0:00,434.98
400,2016-01-02 0:00,433.74
401,2016-01-03 0:00,430.85
402,2016-01-04 0:00,433.97
403,2016-01-05 0:00,431.89
404,2016-01-06 0:00,431.84
405,2016-01-07 0:00,457.79
406,2016-01-08 0:00,451.32
407,2016-01-09 0:00,449.95
408,2016-01-10 0:00,447.21
409,2016-01-11 0:00,448.99
410,2016-01-12 0:00,446.27
411,2016-01-13 0:00,432.53
412,2016-01-14 0:00,429.22
413,2016-01-15 0:00,372.85
414,2016-01-16 0:00,386.43
415,2016-01-17 0:00,382.85
416,2016-01-18 0:00,385.0
417,2016-01-19 0:00,379.88
418,2016-01-20 0:00,410.93
419,2016-01-21 0:00,410.03
420,2016-01-22 0:00,381.78
421,2016-01-23 0:00,386.92
422,2016-01-24 0:00,402.5
423,2016-01-25 0:00,392.58
424,2016-01-26 0:00,390.66
425,2016-01-27 0:00,395.0
426,2016-01-28 0:00,379.16
427,2016-01-29 0:00,379.44
428,2016-01-30 0:00,376.6
429,2016-01-31 0:00,370.0
430,2016-02-01 0:00,371.5
431,2016-02-02 0:00,373.18
432,2016-02-03 0:00,367.64
433,2016-02-04 0:00,390.0
434,2016-02-05 0:00,385.88
435,2016-02-06 0:00,374.27
436,2016-02-07 0:00,375.4
437,2016-02-08 0:00,371.16
438,2016-02-09 0:00,373.16
439,2016-02-10 0:00,379.86
440,2016-02-11 0:00,377.99
441,2016-02-12 0:00,382.88
442,2016-02-13 0:00,389.51
443,2016-02-14 0:00,403.95
444,2016-02-15 0:00,399.0
445,2016-02-16 0:00,406.47
446,2016-02-17 0:00,415.52
447,2016-02-18 0:00,420.31
448,2016-02-19 0:00,419.27
449,2016-02-20 0:00,440.24
450,2016-02-21 0:00,437.7
451,2016-02-22 0:00,437.97
452,2016-02-23 0:00,420.05
453,2016-02-24 0:00,422.61
454,2016-02-25 0:00,423.51
455,2016-02-26 0:00,427.8
456,2016-02-27 0:00,431.06
457,2016-02-28 0:00,432.16
458,2016-02-29 0:00,436.62
459,2016-03-01 0:00,433.31
460,2016-03-02 0:00,425.18
461,2016-03-03 0:00,420.27
462,2016-03-04 0:00,409.97
463,2016-03-05 0:00,398.5
464,2016-03-06 0:00,404.78
465,2016-03-07 0:00,414.76
466,2016-03-08 0:00,412.13
467,2016-03-09 0:00,412.66
468,2016-03-10 0:00,416.5
469,2016-03-11 0:00,418.1
470,2016-03-12 0:00,410.47
471,2016-03-13 0:00,412.64
472,2016-03-14 0:00,413.85
473,2016-03-15 0:00,415.89
474,2016-03-16 0:00,416.49
475,2016-03-17 0:00,418.49
476,2016-03-18 0:00,408.21
477,2016-03-19 0:00,408.94
478,2016-03-20 0:00,411.34
479,2016-03-21 0:00,410.99
480,2016-03-22 0:00,415.89
481,2016-03-23 0:00,417.22
482,2016-03-24 0:00,415.96
483,2016-03-25 0:00,416.25
484,2016-03-26 0:00,416.77
485,2016-03-27 0:00,424.3
486,2016-03-28 0:00,422.05
487,2016-03-29 0:00,415.4
488,2016-03-30 0:00,413.09
489,2016-03-31 0:00,415.51
490,2016-04-01 0:00,415.38
491,2016-04-02 0:00,419.19
492,2016-04-03 0:00,419.0
493,2016-04-04 0:00,418.65
494,2016-04-05 0:00,422.6
495,2016-04-06 0:00,421.63
496,2016-04-07 0:00,419.84
497,2016-04-08 0:00,418.13
498,2016-04-09 0:00,418.37
499,2016-04-10 0:00,420.77
500,2016-04-11 0:00,422.08
501,2016-04-12 0:00,425.91
502,2016-04-13 0:00,423.26
503,2016-04-14 0:00,424.51
504,2016-04-15 0:00,429.25
505,2016-04-16 0:00,430.68
506,2016-04-17 0:00,426.75
507,2016-04-18 0:00,428.07
508,2016-04-19 0:00,435.25
509,2016-04-20 0:00,441.25
510,2016-04-21 0:00,451.0
511,2016-04-22 0:00,447.8
512,2016-04-23 0:00,451.31
513,2016-04-24 0:00,459.4
514,2016-04-25 0:00,465.99
515,2016-04-26 0:00,468.0
516,2016-04-27 0:00,447.46
517,2016-04-28 0:00,450.0
518,2016-04-29 0:00,454.77
519,2016-04-30 0:00,446.7
520,2016-05-01 0:00,451.4
521,2016-05-02 0:00,443.54
522,2016-05-03 0:00,451.7
523,2016-05-04 0:00,446.3
524,2016-05-05 0:00,448.82
525,2016-05-06 0:00,459.73
526,2016-05-07 0:00,458.15
527,2016-05-08 0:00,457.81
528,2016-05-09 0:00,461.63
529,2016-05-10 0:00,449.91
530,2016-05-11 0:00,452.01
531,2016-05-12 0:00,454.92
532,2016-05-13 0:00,456.04
533,2016-05-14 0:00,455.38
534,2016-05-15 0:00,457.48
535,2016-05-16 0:00,455.56
536,2016-05-17 0:00,453.01
537,2016-05-18 0:00,452.94
538,2016-05-19 0:00,441.63
539,2016-05-20 0:00,441.97
540,2016-05-21 0:00,442.84
541,2016-05-22 0:00,437.85
542,2016-05-23 0:00,442.29
543,2016-05-24 0:00,445.31
544,2016-05-25 0:00,448.02
545,2016-05-26 0:00,452.38
546,2016-05-27 0:00,472.68
547,2016-05-28 0:00,521.5
548,2016-05-29 0:00,513.85
549,2016-05-30 0:00,527.0
550,2016-05-31 0:00,532.06
551,2016-06-01 0:00,538.65
552,2016-06-02 0:00,538.98
553,2016-06-03 0:00,567.94
554,2016-06-04 0:00,573.87
555,2016-06-05 0:00,573.76
556,2016-06-06 0:00,583.49
557,2016-06-07 0:00,576.75
558,2016-06-08 0:00,583.24
559,2016-06-09 0:00,576.4
560,2016-06-10 0:00,577.91
561,2016-06-11 0:00,592.13
562,2016-06-12 0:00,667.94
563,2016-06-13 0:00,702.05
564,2016-06-14 0:00,685.69
565,2016-06-15 0:00,693.01
566,2016-06-16 0:00,765.6
567,2016-06-17 0:00,746.99
568,2016-06-18 0:00,755.02
569,2016-06-19 0:00,760.55
570,2016-06-20 0:00,734.99
571,2016-06-21 0:00,668.42
572,2016-06-22 0:00,594.1
573,2016-06-23 0:00,624.69
574,2016-06-24 0:00,656.71
575,2016-06-25 0:00,663.24
576,2016-06-26 0:00,628.61
577,2016-06-27 0:00,648.2
578,2016-06-28 0:00,645.39
579,2016-06-29 0:00,634.43
580,2016-06-30 0:00,666.84
581,2016-07-01 0:00,677.0
582,2016-07-02 0:00,702.48
583,2016-07-03 0:00,664.14
584,2016-07-04 0:00,678.72
585,2016-07-05 0:00,666.58
586,2016-07-06 0:00,674.46
587,2016-07-07 0:00,636.39
588,2016-07-08 0:00,664.0
589,2016-07-09 0:00,652.54
590,2016-07-10 0:00,646.55
591,2016-07-11 0:00,647.42
592,2016-07-12 0:00,671.7
593,2016-07-13 0:00,661.5
594,2016-07-14 0:00,660.53
595,2016-07-15 0:00,664.99
596,2016-07-16 0:00,662.0
597,2016-07-17 0:00,678.23
598,2016-07-18 0:00,673.46
599,2016-07-19 0:00,673.86
600,2016-07-20 0:00,667.02
601,2016-07-21 0:00,664.25
602,2016-07-22 0:00,652.95
603,2016-07-23 0:00,653.8
604,2016-07-24 0:00,659.51
605,2016-07-25 0:00,654.37
606,2016-07-26 0:00,652.22
607,2016-07-27 0:00,655.63
608,2016-07-28 0:00,653.44
609,2016-07-29 0:00,657.03
610,2016-07-30 0:00,654.37
611,2016-07-31 0:00,620.01
612,2016-08-01 0:00,607.61
613,2016-08-02 0:00,514.98
614,2016-08-03 0:00,565.63
615,2016-08-04 0:00,575.52
616,2016-08-05 0:00,576.64
617,2016-08-06 0:00,588.78
618,2016-08-07 0:00,592.6
619,2016-08-08 0:00,589.46
620,2016-08-09 0:00,583.53
621,2016-08-10 0:00,591.7
622,2016-08-11 0:00,587.57
623,2016-08-12 0:00,586.0
624,2016-08-13 0:00,582.11
625,2016-08-14 0:00,567.45
626,2016-08-15 0:00,565.79
627,2016-08-16 0:00,577.53
628,2016-08-17 0:00,570.47
629,2016-08-18 0:00,569.71
630,2016-08-19 0:00,572.11
631,2016-08-20 0:00,580.0
632,2016-08-21 0:00,578.47
633,2016-08-22 0:00,583.85
634,2016-08-23 0:00,580.71
635,2016-08-24 0:00,577.11
636,2016-08-25 0:00,576.99
637,2016-08-26 0:00,577.84
638,2016-08-27 0:00,567.41
639,2016-08-28 0:00,573.0
640,2016-08-29 0:00,571.5
641,2016-08-30 0:00,575.23
642,2016-08-31 0:00,570.76
643,2016-09-01 0:00,571.6
644,2016-09-02 0:00,572.0
645,2016-09-03 0:00,592.5
646,2016-09-04 0:00,604.25
647,2016-09-05 0:00,603.74
648,2016-09-06 0:00,608.96
649,2016-09-07 0:00,614.39
650,2016-09-08 0:00,625.66
651,2016-09-09 0:00,622.0
652,2016-09-10 0:00,622.01
653,2016-09-11 0:00,603.8
654,2016-09-12 0:00,607.0
655,2016-09-13 0:00,607.73
656,2016-09-14 0:00,607.89
657,2016-09-15 0:00,605.21
658,2016-09-16 0:00,605.9
659,2016-09-17 0:00,604.04
660,2016-09-18 0:00,608.0
661,2016-09-19 0:00,607.88
662,2016-09-20 0:00,606.95
663,2016-09-21 0:00,594.66
664,2016-09-22 0:00,593.95
665,2016-09-23 0:00,602.53
666,2016-09-24 0:00,600.14
667,2016-09-25 0:00,597.41
668,2016-09-26 0:00,604.28
669,2016-09-27 0:00,604.57
670,2016-09-28 0:00,603.71
671,2016-09-29 0:00,604.96
672,2016-09-30 0:00,608.26
673,2016-10-01 0:00,612.0
674,2016-10-02 0:00,608.59
675,2016-10-03 0:00,611.06
676,2016-10-04 0:00,607.18
677,2016-10-05 0:00,610.98
678,2016-10-06 0:00,610.34
679,2016-10-07 0:00,614.23
680,2016-10-08 0:00,614.48
681,2016-10-09 0:00,613.61
682,2016-10-10 0:00,615.37
683,2016-10-11 0:00,638.91
684,2016-10-12 0:00,635.06
685,2016-10-13 0:00,635.61
686,2016-10-14 0:00,638.38
687,2016-10-15 0:00,636.01
688,2016-10-16 0:00,638.09
689,2016-10-17 0:00,635.69
690,2016-10-18 0:00,635.58
691,2016-10-19 0:00,627.98
692,2016-10-20 0:00,627.72
693,2016-10-21 0:00,628.99
694,2016-10-22 0:00,655.0
695,2016-10-23 0:00,649.69
696,2016-10-24 0:00,648.14
697,2016-10-25 0:00,648.33
698,2016-10-26 0:00,673.14
699,2016-10-27 0:00,682.67
700,2016-10-28 0:00,685.29
701,2016-10-29 0:00,712.06
702,2016-10-30 0:00,696.36
703,2016-10-31 0:00,697.67
704,2016-11-01 0:00,726.6
705,2016-11-02 0:00,732.99
706,2016-11-03 0:00,681.03
707,2016-11-04 0:00,702.98
708,2016-11-05 0:00,703.63
709,2016-11-06 0:00,710.22
710,2016-11-07 0:00,706.5
711,2016-11-08 0:00,710.19
712,2016-11-09 0:00,720.44
713,2016-11-10 0:00,714.5
714,2016-11-11 0:00,715.82
715,2016-11-12 0:00,703.0
716,2016-11-13 0:00,701.51
717,2016-11-14 0:00,704.7
718,2016-11-15 0:00,710.82
719,2016-11-16 0:00,737.99
720,2016-11-17 0:00,737.0
721,2016-11-18 0:00,745.99
722,2016-11-19 0:00,749.57
723,2016-11-20 0:00,727.09
724,2016-11-21 0:00,736.97
725,2016-11-22 0:00,746.61
726,2016-11-23 0:00,740.17
727,2016-11-24 0:00,735.7
728,2016-11-25 0:00,737.03
729,2016-11-26 0:00,729.87
730,2016-11-27 0:00,726.12
731,2016-11-28 0:00,730.98
732,2016-11-29 0:00,730.99
733,2016-11-30 0:00,742.06
734,2016-12-01 0:00,751.6
735,2016-12-02 0:00,769.99
736,2016-12-03 0:00,762.79
737,2016-12-04 0:00,761.99
738,2016-12-05 0:00,750.0
739,2016-12-06 0:00,758.91
740,2016-12-07 0:00,766.85
741,2016-12-08 0:00,767.96
742,2016-12-09 0:00,769.49
743,2016-12-10 0:00,772.35
744,2016-12-11 0:00,768.19
745,2016-12-12 0:00,777.93
746,2016-12-13 0:00,778.71
747,2016-12-14 0:00,776.29
748,2016-12-15 0:00,774.79
749,2016-12-16 0:00,780.35
750,2016-12-17 0:00,788.4
751,2016-12-18 0:00,788.68
752,2016-12-19 0:00,790.65
753,2016-12-20 0:00,801.02
754,2016-12-21 0:00,828.1
755,2016-12-22 0:00,858.94
756,2016-12-23 0:00,916.0
757,2016-12-24 0:00,892.63
758,2016-12-25 0:00,891.67
759,2016-12-26 0:00,899.1
760,2016-12-27 0:00,929.92
761,2016-12-28 0:00,975.97
762,2016-12-29 0:00,968.99
763,2016-12-30 0:00,959.03
764,2016-12-31 0:00,964.32
765,2017-01-01 0:00,998.8
766,2017-01-02 0:00,1014.1
767,2017-01-03 0:00,1036.99
768,2017-01-04 0:00,1122.56
769,2017-01-05 0:00,994.02
770,2017-01-06 0:00,891.56
771,2017-01-07 0:00,897.14
772,2017-01-08 0:00,906.17
773,2017-01-09 0:00,899.99
774,2017-01-10 0:00,907.96
775,2017-01-11 0:00,788.81
776,2017-01-12 0:00,816.0
777,2017-01-13 0:00,826.9
778,2017-01-14 0:00,819.66
779,2017-01-15 0:00,822.47
780,2017-01-16 0:00,829.62
781,2017-01-17 0:00,906.08
782,2017-01-18 0:00,876.74
783,2017-01-19 0:00,900.46
784,2017-01-20 0:00,895.62
785,2017-01-21 0:00,921.1
786,2017-01-22 0:00,919.39
787,2017-01-23 0:00,921.39
788,2017-01-24 0:00,893.0
789,2017-01-25 0:00,892.95
790,2017-01-26 0:00,916.34
791,2017-01-27 0:00,917.84
792,2017-01-28 0:00,917.75
793,2017-01-29 0:00,913.1
794,2017-01-30 0:00,921.08
795,2017-01-31 0:00,965.01
796,2017-02-01 0:00,983.36
797,2017-02-02 0:00,1008.18
798,2017-02-03 0:00,1012.64
799,2017-02-04 0:00,1034.44
800,2017-02-05 0:00,1014.57
801,2017-02-06 0:00,1023.7
802,2017-02-07 0:00,1054.12
803,2017-02-08 0:00,1056.99
804,2017-02-09 0:00,981.96
805,2017-02-10 0:00,997.57
806,2017-02-11 0:00,1011.98
807,2017-02-12 0:00,1001.63
808,2017-02-13 0:00,1000.25
809,2017-02-14 0:00,1011.51
810,2017-02-15 0:00,1011.53
811,2017-02-16 0:00,1032.7
812,2017-02-17 0:00,1055.46
813,2017-02-18 0:00,1056.4
814,2017-02-19 0:00,1051.8
815,2017-02-20 0:00,1084.0
816,2017-02-21 0:00,1124.62
817,2017-02-22 0:00,1130.01
818,2017-02-23 0:00,1188.11
819,2017-02-24 0:00,1180.14
820,2017-02-25 0:00,1152.2
